Code_Client,Date Achat,Numero Commande,Numero Ligne Produit,Code Produit,Quantite,PrixVenteTTCHorsRemise,PrixVenteTTCAvecRemise,Heure,Code Magasin,CodeVendeur,Montant
2273794.000,2018-09-01 00:00:00,3358.000,4.000,100109.000,1.000,6.933,1.427,1709.000,10000.000,3.000,6.933
2273794.000,2018-09-01 00:00:00,3358.000,1.000,114547.000,1.000,5.333,0.547,1709.000,10000.000,3.000,5.333
2273801.000,2018-09-01 00:00:00,3336.000,2.000,130561.000,1.000,17.067,17.067,1618.000,10000.000,27.000,17.067
2273801.000,2018-09-01 00:00:00,3336.000,1.000,70317.000,1.000,12.133,12.133,1618.000,10000.000,27.000,12.133
2273844.000,2018-09-01 00:00:00,3257.000,1.000,28313.000,1.000,59.200,56.093,1041.000,10000.000,27.000,59.200
2273844.000,2018-09-01 00:00:00,3257.000,4.000,130408.000,1.000,27.067,25.640,1041.000,10000.000,27.000,27.067
2273918.000,2018-09-01 00:00:00,3385.000,1.000,133588.000,1.000,69.333,56.000,1804.000,10000.000,3.000,69.333
2273966.000,2018-09-01 00:00:00,3375.000,4.000,133115.000,1.000,23.067,20.867,1806.000,10000.000,22.000,23.067
2273966.000,2018-09-01 00:00:00,3375.000,3.000,133113.000,1.000,23.067,20.867,1806.000,10000.000,22.000,23.067
2273966.000,2018-09-01 00:00:00,3375.000,1.000,133110.000,1.000,64.667,58.520,1806.000,10000.000,22.000,64.667
2273966.000,2018-09-01 00:00:00,3375.000,2.000,133112.000,1.000,29.333,26.547,1806.000,10000.000,22.000,29.333
2274220.000,2018-09-01 00:00:00,3268.000,1.000,100009.000,1.000,4.400,4.400,1243.000,10000.000,27.000,4.400
2274220.000,2018-09-01 00:00:00,3268.000,2.000,120479.000,1.000,23.867,23.867,1243.000,10000.000,27.000,23.867
2274472.000,2018-09-01 00:00:00,3357.000,2.000,26445.000,1.000,30.667,18.147,1704.000,10000.000,3.000,30.667
2274629.000,2018-09-01 00:00:00,3354.000,2.000,122856.000,1.000,21.427,18.027,1658.000,10000.000,15.000,21.427
2275222.000,2018-09-01 00:00:00,3242.000,1.000,51027.000,1.000,68.267,68.267,1008.000,10000.000,27.000,68.267
2275222.000,2018-09-01 00:00:00,3242.000,2.000,108570.000,1.000,66.933,66.933,1008.000,10000.000,27.000,66.933
2275222.000,2018-09-01 00:00:00,3242.000,3.000,54900.000,1.000,30.533,30.533,1008.000,10000.000,27.000,30.533
2276144.000,2018-09-01 00:00:00,3291.000,1.000,118646.000,1.000,13.200,5.573,1454.000,10000.000,27.000,13.200
2276144.000,2018-09-01 00:00:00,3291.000,2.000,72670.000,1.000,9.867,4.160,1454.000,10000.000,27.000,9.867
2276306.000,2018-09-01 00:00:00,3282.000,2.000,129838.000,1.000,8.667,8.667,1415.000,10000.000,27.000,8.667
2276306.000,2018-09-01 00:00:00,3282.000,3.000,114915.000,1.000,4.667,2.333,1415.000,10000.000,27.000,4.667
2276306.000,2018-09-01 00:00:00,3282.000,5.000,103534.000,1.000,3.200,3.200,1415.000,10000.000,27.000,3.200
2276306.000,2018-09-01 00:00:00,3282.000,4.000,103541.000,1.000,3.200,3.200,1415.000,10000.000,27.000,3.200
2276306.000,2018-09-01 00:00:00,3282.000,1.000,52993.000,1.000,3.867,3.867,1415.000,10000.000,27.000,3.867
2276402.000,2018-09-01 00:00:00,3370.000,2.000,67883.000,1.000,42.000,36.907,1742.000,10000.000,3.000,42.000
2276402.000,2018-09-01 00:00:00,3370.000,1.000,53204.000,1.000,48.800,42.880,1742.000,10000.000,3.000,48.800
2295411.000,2018-09-01 00:00:00,3329.000,1.000,39616.000,1.000,68.800,69.827,1529.000,10000.000,15.000,68.800
2295653.000,2018-09-01 00:00:00,3264.000,2.000,121452.000,1.000,8.267,5.293,1212.000,10000.000,4.000,8.267
2295653.000,2018-09-01 00:00:00,3264.000,1.000,126590.000,1.000,18.613,11.920,1212.000,10000.000,4.000,18.613
2303964.000,2018-09-01 00:00:00,3323.000,2.000,133515.000,1.000,77.333,77.333,1518.000,10000.000,3.000,77.333
2303988.000,2018-09-01 00:00:00,3344.000,3.000,75249.000,1.000,34.800,29.427,1633.000,10000.000,27.000,34.800
2303988.000,2018-09-01 00:00:00,3344.000,1.000,99822.000,1.000,3.933,3.333,1633.000,10000.000,27.000,3.933
2303988.000,2018-09-01 00:00:00,3351.000,1.000,122505.000,1.000,17.200,17.200,1648.000,10000.000,15.000,17.200
2303988.000,2018-09-01 00:00:00,3344.000,2.000,58381.000,1.000,47.733,40.373,1633.000,10000.000,27.000,47.733
2304644.000,2018-09-01 00:00:00,3293.000,3.000,93212.000,1.000,15.733,11.240,1458.000,10000.000,27.000,15.733
2304644.000,2018-09-01 00:00:00,3293.000,2.000,117514.000,1.000,2.533,1.813,1458.000,10000.000,27.000,2.533
2304734.000,2018-09-01 00:00:00,3338.000,1.000,19160.000,1.000,42.000,42.000,1620.000,10000.000,27.000,42.000
2307972.000,2018-09-01 00:00:00,3272.000,5.000,28607.000,1.000,22.667,21.147,1306.000,10000.000,27.000,22.667
2307972.000,2018-09-01 00:00:00,3272.000,3.000,131740.000,1.000,33.467,31.213,1306.000,10000.000,27.000,33.467
2307972.000,2018-09-01 00:00:00,3272.000,4.000,69163.000,1.000,22.667,21.147,1306.000,10000.000,27.000,22.667
2307972.000,2018-09-01 00:00:00,3272.000,1.000,118814.000,1.000,52.533,49.000,1306.000,10000.000,27.000,52.533
2307972.000,2018-09-01 00:00:00,3272.000,2.000,28553.000,1.000,66.933,62.427,1306.000,10000.000,27.000,66.933
2308095.000,2018-09-01 00:00:00,3260.000,3.000,132537.000,1.000,60.133,60.133,1125.000,10000.000,9.000,60.133
2332209.000,2018-09-01 00:00:00,3279.000,1.000,131831.000,1.000,9.200,4.600,1402.000,10000.000,27.000,9.200
2334135.000,2018-09-01 00:00:00,3346.000,1.000,130143.000,1.000,152.000,142.040,1637.000,10000.000,27.000,152.000
2336088.000,2018-09-01 00:00:00,3297.000,2.000,108766.000,1.000,14.267,12.840,1505.000,10000.000,15.000,14.267
2344635.000,2018-09-01 00:00:00,3373.000,1.000,26362.000,1.000,49.867,44.880,1800.000,10000.000,3.000,49.867
2366086.000,2018-09-01 00:00:00,3350.000,1.000,132533.000,1.000,96.267,96.267,1646.000,10000.000,10.000,96.267
2366144.000,2018-09-01 00:00:00,3259.000,4.000,113031.000,1.000,7.200,6.480,1121.000,10000.000,15.000,7.200
2366144.000,2018-09-01 00:00:00,3259.000,1.000,72981.000,1.000,10.533,9.480,1121.000,10000.000,15.000,10.533
2366144.000,2018-09-01 00:00:00,3259.000,2.000,128582.000,1.000,7.200,6.480,1121.000,10000.000,15.000,7.200
2403029.000,2018-09-01 00:00:00,3288.000,1.000,13044.000,1.000,13.733,12.360,1402.000,10000.000,15.000,13.733
2403029.000,2018-09-01 00:00:00,3288.000,3.000,28596.000,1.000,49.600,44.640,1402.000,10000.000,15.000,49.600
2403082.000,2018-09-01 00:00:00,3241.000,1.000,3233.000,1.000,57.467,57.467,1006.000,10000.000,9.000,57.467
2414249.000,2018-09-01 00:00:00,3243.000,3.000,92430.000,1.000,8.000,8.000,1013.000,10000.000,27.000,8.000
2414249.000,2018-09-01 00:00:00,3243.000,2.000,93616.000,1.000,7.200,7.200,1013.000,10000.000,27.000,7.200
2414249.000,2018-09-01 00:00:00,3243.000,1.000,84951.000,1.000,99.867,99.867,1013.000,10000.000,27.000,99.867
2414292.000,2018-09-01 00:00:00,3360.000,2.000,118600.000,1.000,13.200,8.293,1711.000,10000.000,3.000,13.200
2453942.000,2018-09-01 00:00:00,3332.000,1.000,119054.000,1.000,27.067,27.067,1611.000,10000.000,27.000,27.067
2458210.000,2018-09-01 00:00:00,3311.000,1.000,90412.000,1.000,89.467,76.133,1545.000,10000.000,27.000,89.467
2466809.000,2018-09-01 00:00:00,3324.000,1.000,106816.000,1.000,6.653,3.333,1559.000,10000.000,27.000,6.653
2493221.000,2018-09-01 00:00:00,3343.000,2.000,129159.000,1.000,34.467,34.467,1554.000,10000.000,28.000,34.467
2493221.000,2018-09-01 00:00:00,3343.000,4.000,70273.000,1.000,39.600,39.600,1554.000,10000.000,28.000,39.600
2748847.000,2018-09-01 00:00:00,3294.000,1.000,100479.000,1.000,3.867,1.933,1501.000,10000.000,27.000,3.867
2773896.000,2018-09-01 00:00:00,3318.000,1.000,131563.000,1.000,5.600,5.600,1513.000,10000.000,15.000,5.600
2773896.000,2018-09-01 00:00:00,3320.000,1.000,120037.000,1.000,1.600,1.600,1515.000,10000.000,15.000,1.600
2779785.000,2018-09-01 00:00:00,3361.000,1.000,102773.000,1.000,30.533,22.080,1715.000,10000.000,90.000,30.533
2779785.000,2018-09-01 00:00:00,3361.000,2.000,77201.000,1.000,17.600,12.720,1715.000,10000.000,90.000,17.600
2878511.000,2018-09-01 00:00:00,3365.000,1.000,100588.000,1.000,38.933,25.600,1726.000,10000.000,3.000,38.933
2962545.000,2018-09-01 00:00:00,3251.000,2.000,132604.000,1.000,80.000,68.533,1037.000,10000.000,28.000,80.000
2962545.000,2018-09-01 00:00:00,3251.000,1.000,121297.000,1.000,12.987,11.120,1037.000,10000.000,28.000,12.987
2995499.000,2018-09-01 00:00:00,3316.000,2.000,28121.000,1.000,89.600,89.600,1512.000,10000.000,15.000,89.600
2995499.000,2018-09-01 00:00:00,3316.000,1.000,140031.000,1.000,75.867,75.867,1512.000,10000.000,15.000,75.867
3018696.000,2018-09-01 00:00:00,3368.000,1.000,118813.000,1.000,66.933,60.240,1738.000,10000.000,3.000,66.933
3057164.000,2018-09-01 00:00:00,3391.000,2.000,73307.000,1.000,37.600,37.600,1937.000,10000.000,10.000,37.600
3093689.000,2018-09-01 00:00:00,3352.000,2.000,92525.000,1.000,13.067,13.067,1649.000,10000.000,15.000,13.067
3093689.000,2018-09-01 00:00:00,3352.000,1.000,75211.000,1.000,11.067,11.067,1649.000,10000.000,15.000,11.067
3106263.000,2018-09-01 00:00:00,3253.000,1.000,2926.000,1.000,9.067,9.067,1050.000,10000.000,27.000,9.067
3106263.000,2018-09-01 00:00:00,3253.000,2.000,54405.000,1.000,31.733,31.733,1050.000,10000.000,27.000,31.733
3138161.000,2018-09-01 00:00:00,3379.000,1.000,101968.000,1.000,46.667,42.000,1814.000,10000.000,3.000,46.667
3256281.000,2018-09-01 00:00:00,3359.000,2.000,12928.000,1.000,14.000,10.600,1632.000,10000.000,90.000,14.000
3256281.000,2018-09-01 00:00:00,3359.000,4.000,51597.000,1.000,15.733,11.920,1632.000,10000.000,90.000,15.733
3256281.000,2018-09-01 00:00:00,3359.000,3.000,96033.000,1.000,25.200,19.080,1632.000,10000.000,90.000,25.200
3432997.000,2018-09-01 00:00:00,3240.000,1.000,44064.000,1.000,115.200,115.200,1000.000,10000.000,9.000,115.200
3441546.000,2018-09-01 00:00:00,3270.000,1.000,128366.000,1.000,24.400,11.067,1248.000,10000.000,27.000,24.400
3603341.000,2018-09-01 00:00:00,3384.000,3.000,133288.000,1.000,32.000,32.000,1838.000,10000.000,3.000,32.000
3603341.000,2018-09-01 00:00:00,3384.000,1.000,51091.000,1.000,68.267,68.267,1838.000,10000.000,3.000,68.267
3645437.000,2018-09-01 00:00:00,3287.000,1.000,102702.000,1.000,22.533,16.480,1435.000,10000.000,27.000,22.533
3645437.000,2018-09-01 00:00:00,3287.000,2.000,72941.000,1.000,27.067,19.787,1435.000,10000.000,27.000,27.067
3680778.000,2018-09-01 00:00:00,3326.000,2.000,131585.000,1.000,7.067,7.067,1601.000,10000.000,27.000,7.067
3680778.000,2018-09-01 00:00:00,3326.000,1.000,71395.000,1.000,11.067,11.067,1601.000,10000.000,27.000,11.067
3680857.000,2018-09-01 00:00:00,3304.000,1.000,132053.000,1.000,3.867,1.933,1437.000,10000.000,15.000,3.867
3698911.000,2018-09-01 00:00:00,3381.000,1.000,21165.000,1.000,48.267,43.440,1829.000,10000.000,3.000,48.267
3851822.000,2018-09-01 00:00:00,3298.000,1.000,31999.000,1.000,108.533,108.533,1506.000,10000.000,27.000,108.533
3851826.000,2018-09-01 00:00:00,3261.000,2.000,128365.000,1.000,24.400,19.520,1139.000,10000.000,27.000,24.400
4268025.000,2018-09-01 00:00:00,3383.000,1.000,99485.000,1.000,6.800,6.800,1758.000,10000.000,1.000,6.800
4268025.000,2018-09-01 00:00:00,3383.000,2.000,35253.000,1.000,63.467,63.467,1758.000,10000.000,1.000,63.467
4277960.000,2018-09-01 00:00:00,3274.000,2.000,90037.000,1.000,12.533,5.907,1333.000,10000.000,3.000,12.533
4277960.000,2018-09-01 00:00:00,3274.000,1.000,96340.000,1.000,12.667,5.960,1333.000,10000.000,3.000,12.667
4389625.000,2018-09-01 00:00:00,3335.000,3.000,131898.000,1.000,33.333,16.667,1540.000,10000.000,90.000,33.333
4389625.000,2018-09-01 00:00:00,3335.000,6.000,124041.000,1.000,29.867,29.867,1540.000,10000.000,90.000,29.867
4389625.000,2018-09-01 00:00:00,3335.000,4.000,121534.000,1.000,8.267,4.133,1540.000,10000.000,90.000,8.267
4389625.000,2018-09-01 00:00:00,3335.000,5.000,121528.000,1.000,8.267,4.133,1540.000,10000.000,90.000,8.267
4389625.000,2018-09-01 00:00:00,3335.000,1.000,120655.000,1.000,11.333,5.667,1540.000,10000.000,90.000,11.333
4483789.000,2018-09-01 00:00:00,3306.000,3.000,132815.000,1.000,10.667,10.667,1522.000,10000.000,15.000,10.667
4483789.000,2018-09-01 00:00:00,3306.000,1.000,131602.000,1.000,41.600,37.440,1522.000,10000.000,15.000,41.600
4483789.000,2018-09-01 00:00:00,3306.000,2.000,102087.000,1.000,11.867,5.933,1522.000,10000.000,15.000,11.867
5178061.000,2018-09-01 00:00:00,3276.000,3.000,114628.000,1.000,4.667,4.667,1354.000,10000.000,15.000,4.667
5178061.000,2018-09-01 00:00:00,3276.000,6.000,115180.000,1.000,1.200,1.200,1354.000,10000.000,15.000,1.200
5178061.000,2018-09-01 00:00:00,3276.000,2.000,72362.000,1.000,4.000,4.000,1354.000,10000.000,15.000,4.000
5178061.000,2018-09-01 00:00:00,3276.000,7.000,107480.000,1.000,1.600,1.600,1354.000,10000.000,15.000,1.600
5178061.000,2018-09-01 00:00:00,3276.000,5.000,67821.000,1.000,1.000,1.000,1354.000,10000.000,15.000,1.000
5589733.000,2018-09-01 00:00:00,3341.000,2.000,10122.000,1.000,36.667,33.000,1623.000,10000.000,27.000,36.667
5589733.000,2018-09-01 00:00:00,3341.000,3.000,52821.000,1.000,10.000,9.000,1623.000,10000.000,27.000,10.000
5741145.000,2018-09-01 00:00:00,3244.000,1.000,3237.000,1.000,33.333,30.000,1015.000,10000.000,27.000,33.333
5808391.000,2018-09-01 00:00:00,3263.000,2.000,131060.000,1.000,6.667,6.667,1213.000,10000.000,15.000,6.667
5821318.000,2018-09-01 00:00:00,3322.000,2.000,49991.000,1.000,37.600,37.600,1555.000,10000.000,27.000,37.600
5821318.000,2018-09-01 00:00:00,3322.000,3.000,49988.000,1.000,52.533,52.533,1555.000,10000.000,27.000,52.533
5821318.000,2018-09-01 00:00:00,3322.000,4.000,120356.000,1.000,14.667,14.667,1555.000,10000.000,27.000,14.667
6881640.000,2018-09-01 00:00:00,3372.000,1.000,130651.000,1.000,60.400,54.360,1758.000,10000.000,3.000,60.400
7133103.000,2018-09-01 00:00:00,3289.000,1.000,115262.000,1.000,37.600,37.600,1447.000,10001.000,3.000,37.600
7133103.000,2018-09-01 00:00:00,3289.000,2.000,129402.000,1.000,66.400,66.400,1447.000,10001.000,3.000,66.400
7194171.000,2018-09-01 00:00:00,3254.000,1.000,109432.000,1.000,10.667,10.667,1105.000,10001.000,27.000,10.667
7194171.000,2018-09-01 00:00:00,3255.000,1.000,65424.000,1.000,10.667,10.667,1105.000,10001.000,27.000,10.667
7194171.000,2018-09-01 00:00:00,3254.000,2.000,109431.000,1.000,10.667,10.667,1105.000,10001.000,27.000,10.667
7211574.000,2018-09-01 00:00:00,3356.000,1.000,100007.000,1.000,3.867,-2.267,1701.000,10001.000,4.000,3.867
7449851.000,2018-09-01 00:00:00,3307.000,4.000,104025.000,1.000,16.533,8.267,1450.000,10001.000,27.000,16.533
7449851.000,2018-09-01 00:00:00,3307.000,5.000,104026.000,1.000,16.533,8.267,1450.000,10001.000,27.000,16.533
7449851.000,2018-09-01 00:00:00,3307.000,3.000,131048.000,1.000,6.533,6.533,1450.000,10001.000,27.000,6.533
7449851.000,2018-09-01 00:00:00,3307.000,2.000,131037.000,1.000,6.533,6.533,1450.000,10001.000,27.000,6.533
7449851.000,2018-09-01 00:00:00,3307.000,1.000,133205.000,1.000,42.667,42.667,1450.000,10001.000,27.000,42.667
7460678.000,2018-09-01 00:00:00,3284.000,2.000,115331.000,1.000,100.800,100.800,1402.000,10001.000,3.000,100.800
7463392.000,2018-09-01 00:00:00,3367.000,1.000,32563.000,1.000,43.333,43.333,1733.000,10001.000,9.000,43.333
7463393.000,2018-09-01 00:00:00,3325.000,3.000,118066.000,1.000,55.600,55.600,1521.000,10001.000,1.000,55.600
7463393.000,2018-09-01 00:00:00,3325.000,1.000,95148.000,1.000,65.733,65.733,1521.000,10001.000,1.000,65.733
7463393.000,2018-09-01 00:00:00,3325.000,2.000,118558.000,1.000,44.800,44.800,1521.000,10001.000,1.000,44.800
7463395.000,2018-09-01 00:00:00,3285.000,1.000,67347.000,1.000,22.667,22.667,1420.000,10001.000,27.000,22.667
7463396.000,2018-09-01 00:00:00,3250.000,3.000,62480.000,1.000,50.400,50.400,1038.000,10001.000,27.000,50.400
7463396.000,2018-09-01 00:00:00,3250.000,2.000,26345.000,1.000,36.000,36.000,1038.000,10001.000,27.000,36.000
7465244.000,2018-09-01 00:00:00,3376.000,1.000,123730.000,1.000,8.667,8.667,1728.000,10001.000,3.000,8.667
1797313.000,2018-09-01 00:00:00,23084.000,1.000,113979.000,1.000,52.000,52.000,1736.000,10001.000,28.000,52.000
2161659.000,2018-09-01 00:00:00,23100.000,1.000,71396.000,1.000,11.067,11.067,1818.000,10001.000,8.000,11.067
2161659.000,2018-09-01 00:00:00,23100.000,3.000,118023.000,1.000,15.867,15.867,1818.000,10001.000,8.000,15.867
2248329.000,2018-09-01 00:00:00,23094.000,1.000,41111.000,1.000,63.733,47.453,1730.000,10001.000,1.000,63.733
2274178.000,2018-09-01 00:00:00,23006.000,1.000,100820.000,1.000,15.600,15.600,1247.000,10001.000,1.000,15.600
2274178.000,2018-09-01 00:00:00,23006.000,2.000,131567.000,1.000,5.600,5.600,1247.000,10001.000,1.000,5.600
2274633.000,2018-09-01 00:00:00,23038.000,1.000,120857.000,1.000,20.800,20.800,1524.000,10001.000,28.000,20.800
2274829.000,2018-09-01 00:00:00,23022.000,1.000,98974.000,1.000,20.000,18.000,1422.000,10001.000,4.000,20.000
2274943.000,2018-09-01 00:00:00,23002.000,1.000,132974.000,1.000,18.000,14.400,1312.000,10001.000,8.000,18.000
2274999.000,2018-09-01 00:00:00,22985.000,1.000,129799.000,1.000,61.200,61.200,1133.000,10000.000,28.000,61.200
2275495.000,2018-09-01 00:00:00,22988.000,1.000,10207.000,1.000,53.200,47.880,1148.000,10000.000,28.000,53.200
2275602.000,2018-09-01 00:00:00,23077.000,2.000,128919.000,1.000,12.653,12.653,1657.000,10000.000,28.000,12.653
2275602.000,2018-09-01 00:00:00,23077.000,3.000,93241.000,1.000,11.333,11.333,1657.000,10000.000,28.000,11.333
2275602.000,2018-09-01 00:00:00,23074.000,1.000,128404.000,1.000,12.400,12.400,1652.000,10000.000,1.000,12.400
2275602.000,2018-09-01 00:00:00,23077.000,1.000,125784.000,1.000,28.667,28.667,1657.000,10000.000,28.000,28.667
2275875.000,2018-09-01 00:00:00,23019.000,5.000,60326.000,1.000,13.333,13.333,1412.000,10000.000,1.000,13.333
2275875.000,2018-09-01 00:00:00,23019.000,3.000,130566.000,1.000,11.333,11.333,1412.000,10000.000,1.000,11.333
2275875.000,2018-09-01 00:00:00,23019.000,1.000,108035.000,1.000,12.667,12.667,1412.000,10000.000,1.000,12.667
2275875.000,2018-09-01 00:00:00,23019.000,2.000,108038.000,1.000,12.667,12.667,1412.000,10000.000,1.000,12.667
2276108.000,2018-09-01 00:00:00,23086.000,1.000,114270.000,1.000,63.067,51.573,1743.000,10000.000,8.000,63.067
2276108.000,2018-09-01 00:00:00,23086.000,5.000,84810.000,1.000,12.533,10.240,1743.000,10000.000,8.000,12.533
2276108.000,2018-09-01 00:00:00,23086.000,6.000,123563.000,1.000,8.267,6.760,1743.000,10000.000,8.000,8.267
2276108.000,2018-09-01 00:00:00,23086.000,3.000,108684.000,1.000,8.800,7.213,1743.000,10000.000,8.000,8.800
2276108.000,2018-09-01 00:00:00,23086.000,2.000,69281.000,1.000,28.400,23.227,1743.000,10000.000,8.000,28.400
2295433.000,2018-09-01 00:00:00,23103.000,1.000,110813.000,1.000,31.467,31.467,1805.000,10000.000,8.000,31.467
2307974.000,2018-09-01 00:00:00,22990.000,1.000,98872.000,1.000,28.000,25.200,1204.000,10000.000,9.000,28.000
2308105.000,2018-09-01 00:00:00,23035.000,1.000,92377.000,1.000,59.067,59.067,1516.000,10000.000,9.000,59.067
2348111.000,2018-09-01 00:00:00,23105.000,1.000,108657.000,1.000,7.867,7.867,1813.000,10000.000,5.000,7.867
2358865.000,2018-09-01 00:00:00,22977.000,3.000,51426.000,1.000,23.333,23.333,951.000,10000.000,28.000,23.333
2358865.000,2018-09-01 00:00:00,22977.000,2.000,125618.000,1.000,10.933,10.933,951.000,10000.000,28.000,10.933
2364067.000,2018-09-01 00:00:00,23098.000,2.000,51799.000,1.000,35.200,35.200,1741.000,10000.000,5.000,35.200
2373118.000,2018-09-01 00:00:00,23054.000,1.000,22182.000,1.000,13.600,13.600,1612.000,10000.000,1.000,13.600
2410756.000,2018-09-01 00:00:00,23051.000,2.000,131875.000,1.000,59.867,53.880,1554.000,10000.000,28.000,59.867
2410756.000,2018-09-01 00:00:00,23051.000,1.000,123801.000,1.000,24.867,22.373,1554.000,10000.000,28.000,24.867
2455896.000,2018-10-01 00:00:00,23079.000,2.000,100509.000,1.000,10.667,10.667,1725.000,10000.000,90.000,10.667
2455896.000,2018-10-01 00:00:00,23079.000,3.000,100409.000,1.000,12.000,12.000,1725.000,10000.000,90.000,12.000
2455896.000,2018-10-01 00:00:00,23079.000,1.000,123969.000,1.000,48.667,48.667,1724.000,10000.000,90.000,48.667
2475659.000,2018-10-01 00:00:00,22986.000,1.000,122159.000,1.000,12.253,12.253,1136.000,10000.000,28.000,12.253
2475659.000,2018-10-01 00:00:00,22986.000,2.000,120908.000,1.000,17.307,17.307,1136.000,10000.000,28.000,17.307
2566676.000,2018-10-01 00:00:00,23008.000,2.000,102086.000,1.000,11.867,11.867,1253.000,10000.000,23.000,11.867
2566676.000,2018-10-01 00:00:00,23008.000,4.000,131582.000,1.000,7.067,7.067,1253.000,10000.000,23.000,7.067
2630083.000,2018-10-01 00:00:00,22989.000,1.000,89037.000,1.000,84.133,84.133,1150.000,10000.000,28.000,84.133
2708139.000,2018-10-01 00:00:00,23068.000,1.000,129876.000,1.000,81.600,81.600,1629.000,10000.000,1.000,81.600
2708139.000,2018-10-01 00:00:00,23068.000,2.000,131843.000,1.000,76.800,76.800,1629.000,10000.000,1.000,76.800
2724461.000,2018-10-01 00:00:00,23101.000,1.000,123703.000,1.000,10.533,10.533,1821.000,10000.000,8.000,10.533
2724461.000,2018-10-01 00:00:00,23101.000,2.000,28332.000,1.000,117.733,117.733,1821.000,10000.000,8.000,117.733
2724461.000,2018-10-01 00:00:00,23101.000,3.000,122629.000,1.000,12.253,12.253,1821.000,10000.000,8.000,12.253
2730429.000,2018-10-01 00:00:00,22995.000,1.000,40064.000,1.000,109.067,109.067,1226.000,10000.000,5.000,109.067
2733263.000,2018-10-01 00:00:00,23076.000,1.000,40056.000,1.000,87.733,87.733,1708.000,10000.000,28.000,87.733
2805210.000,2018-10-01 00:00:00,23036.000,2.000,121563.000,1.000,3.333,3.333,1530.000,10000.000,28.000,3.333
2805210.000,2018-10-01 00:00:00,23036.000,3.000,121565.000,1.000,3.333,3.333,1530.000,10000.000,28.000,3.333
2805210.000,2018-10-01 00:00:00,23036.000,1.000,121561.000,1.000,3.333,3.333,1530.000,10000.000,28.000,3.333
2805210.000,2018-10-01 00:00:00,23036.000,4.000,122579.000,1.000,3.333,3.333,1530.000,10000.000,28.000,3.333
2833346.000,2018-10-01 00:00:00,23047.000,2.000,93557.000,1.000,6.400,6.400,1549.000,10000.000,28.000,6.400
2833346.000,2018-10-01 00:00:00,23047.000,1.000,80314.000,1.000,48.933,48.933,1549.000,10000.000,28.000,48.933
2837225.000,2018-10-01 00:00:00,23049.000,1.000,115330.000,1.000,122.667,122.667,1552.000,10000.000,28.000,122.667
2954374.000,2018-10-01 00:00:00,23029.000,2.000,11206.000,1.000,38.133,38.133,1426.000,10000.000,23.000,38.133
2965082.000,2018-10-01 00:00:00,23033.000,1.000,118785.000,1.000,20.000,15.333,1442.000,10000.000,29.000,20.000
2988922.000,2018-10-01 00:00:00,23028.000,1.000,130051.000,1.000,60.000,46.667,1430.000,10000.000,23.000,60.000
3148425.000,2018-10-01 00:00:00,23010.000,1.000,108910.000,1.000,12.667,12.667,1327.000,10000.000,1.000,12.667
3301903.000,2018-10-01 00:00:00,23075.000,1.000,100785.000,1.000,51.867,46.680,1654.000,10000.000,1.000,51.867
3469368.000,2018-10-01 00:00:00,23003.000,2.000,108653.000,1.000,7.867,7.867,1259.000,10000.000,8.000,7.867
3557950.000,2018-10-01 00:00:00,23093.000,1.000,117220.000,1.000,77.333,77.333,1726.000,10000.000,1.000,77.333
3648332.000,2018-10-01 00:00:00,23037.000,3.000,114634.000,1.000,1.333,1.333,1520.000,10000.000,28.000,1.333
3651346.000,2018-10-01 00:00:00,23090.000,1.000,132771.000,1.000,52.000,49.320,1722.000,10000.000,8.000,52.000
3651346.000,2018-10-01 00:00:00,23090.000,2.000,132300.000,1.000,125.067,118.613,1722.000,10000.000,8.000,125.067
3651346.000,2018-10-01 00:00:00,23090.000,3.000,23793.000,1.000,81.467,77.267,1722.000,10000.000,8.000,81.467
3659979.000,2018-10-01 00:00:00,23052.000,1.000,104087.000,1.000,6.533,6.533,1555.000,10000.000,28.000,6.533
3806979.000,2018-10-01 00:00:00,23030.000,8.000,124341.000,1.000,9.320,8.067,1457.000,10000.000,28.000,9.320
3806979.000,2018-10-01 00:00:00,23030.000,2.000,72338.000,1.000,7.333,6.347,1457.000,10000.000,28.000,7.333
3806979.000,2018-10-01 00:00:00,23030.000,1.000,130160.000,1.000,50.933,44.120,1457.000,10000.000,28.000,50.933
3806979.000,2018-10-01 00:00:00,23030.000,6.000,72360.000,1.000,4.000,3.467,1457.000,10000.000,28.000,4.000
3806979.000,2018-10-01 00:00:00,23030.000,3.000,72345.000,1.000,7.333,6.347,1457.000,10000.000,28.000,7.333
3806979.000,2018-10-01 00:00:00,23030.000,5.000,72355.000,1.000,7.867,6.813,1457.000,10000.000,28.000,7.867
3873751.000,2018-10-01 00:00:00,23032.000,1.000,35262.000,1.000,50.000,50.000,1505.000,10000.000,28.000,50.000
4553976.000,2018-10-01 00:00:00,23071.000,2.000,90182.000,1.000,13.733,4.867,1657.000,10000.000,1.000,13.733
4693811.000,2018-10-01 00:00:00,22982.000,1.000,50750.000,1.000,48.360,48.360,1105.000,10000.000,8.000,48.360
4795928.000,2018-10-01 00:00:00,23021.000,3.000,33027.000,1.000,28.533,25.013,1417.000,10000.000,1.000,28.533
4922166.000,2018-10-01 00:00:00,23040.000,1.000,26993.000,1.000,29.467,29.467,1526.000,10000.000,28.000,29.467
